Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag,direction
LINCS_L1000_Chem_Pert_up,CPC002 VCAP 6H-camptothecin-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC003 HA1E 24H-vinblastine sulfate-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC004 HA1E 24H-bithionate sodium-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC005 A549 6H-triamcinolone-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,FHL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 AGS 6H-pifithrin- ?-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 H1299 6H-ag14361-25.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HA1E 6H-pifithrin- ?-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HCC515 24H-mst- 312-11.1,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HEPG2 6H-menadione-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HT29 24H-BRD-K54256913-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 LOVO 6H-tw 37-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PMP22,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 MDST8 6H-salermide-120.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,ASPN,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 NCIH1694 6H-BRD-K49371609-0.09,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 NCIH2073 6H-BRD-K49371609-0.09,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 RKO 6H-l-sulforophane-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,DYNC1LI2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 RMUGS 6H-ym-155-0.31,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 SKM1 6H-imd 0354-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,"CPC006 SKM1 6H-nf-kb activation inhibitor ii, jsh-23-6.0",1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 U937 6H-BRD-K15563106-177.6,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 VCAP 6H-BRD-K15563106-177.6,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,ITGA7,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC008 MCF7 24H-ncgc00182362-01-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC009 A549 24H-BRD-K03829970-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PRX,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC009 A549 6H-BRD-K26304855-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC009 HEPG2 6H-BRD-K95138506-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC009 MCF7 24H-BRD-K38625260-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC009 MCF7 6H-BRD-K28366633-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC011 MCF7 24H-geldanamycin-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,MYLK,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC012 MCF7 24H-BRD-K61776140-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC013 A549 6H-vorinostat-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,HSD17B6,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC014 A375 6H-BRD-K75081836-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,PMP22,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC014 NPC 24H-BRD-K50140147-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,CTNNAL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC014 VCAP 24H-BRD-K01436366-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,AURKB,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC015 ASC 24H-dactinomycin-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC017 A549 24H-mibefradil dihydrochloride-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,ITGA8,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC017 A549 6H-bapta-am-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC017 HEPG2 6H-digoxin-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC017 NPC 24H-ryuvidine-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,CTNNAL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,"CPC017 SKB 24H-l-750,667-10.0",1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC018 MCF7 24H-mebendazole-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,CTNNAL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC019 HCC515 6H-geldanamycin-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,CASQ2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC019 MCF7 24H-BRD-K62818989-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,DYNC1LI2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPD003 PC3 24H-pyrvinium pamoate-10.0,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP005 A375 24H-neratinib-10,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP005 HEPG2 24H-torin-2-3.33,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,COL9A3,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP005 SKBR3 24H-CGP-60474-0.12,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,TNC,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP006 HME1 24H-QL-XII-47-0.37,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,MME,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP006 MCF7 24H-GSK-2126458-0.12,1/106,0.6374125642831086,0.7032545084499378,0,0,0.9929453262786596,0.4471611766004294,EGR2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
Drug_Perturbations_from_GEO_up,R1881 13766 human GSE22606 sample 3048,3/336,0.6217208837202435,0.8154795857571121,0,0,0.9383340559811147,0.4459564220760016,AZGP1;SH3BGRL;LPIN1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC001 HCC515 24H-gsk-3b inhibitor viii-10.0,2/222,0.6256249469327829,0.6973728783106222,0,0,0.9472920696324952,0.4442839722957494,NR4A2;PMP22,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 MCF7 24H-chr 2797-80.0,2/222,0.6256249469327829,0.6973728783106222,0,0,0.9472920696324952,0.4442839722957494,SH3BP5;SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 VCAP 6H-tyrphostin ag 1478-56.78,2/222,0.6256249469327829,0.6973728783106222,0,0,0.9472920696324952,0.4442839722957494,TPM1;SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC019 HA1E 6H-BRD-K91145395-10.0,2/222,0.6256249469327829,0.6973728783106222,0,0,0.9472920696324952,0.4442839722957494,PMP22;SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
Drug_Perturbations_from_GEO_up,imatinib DB00619 mouse GSE30883 sample 2523,2/222,0.6256249469327829,0.8157956853209121,0,0,0.9472920696324952,0.4442839722957494,NR4A1;RAMP1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch,same
Drug_Perturbations_from_GEO_up,diethylstilbestrol DB00255 rat GSE4028 sample 2717,2/222,0.6256249469327829,0.8157956853209121,0,0,0.9472920696324952,0.4442839722957494,NR4A1;ARHGAP24,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 A375 24H-BRD-K68548958-20.0,2/223,0.6280679292706075,0.6986825136401549,0,0,0.9429575430826996,0.4385761075360244,NR4A1;TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HT29 24H-curcumin-48.0,2/223,0.6280679292706075,0.6986825136401549,0,0,0.9429575430826996,0.4385761075360244,SH3BP5;FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC004 HCC515 24H-protriptyline hydrochloride-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,ITGA8,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 A549 6H-akt inhibitor iv-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,HADH,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 A673 6H-tw 37-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 EFO27 6H-tg101348-11.1,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,CALD1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 H1299 6H-BRD-K15563106-177.600006104,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,"CPC006 HCC15 6H-2,5-dideoxyadenosine-10.0",1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HCC515 24H-dorsomorphin dihydrochloride-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HCC515 6H-dorsomorphin dihydrochloride-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,PGRMC1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HEC108 6H-ag14361-25.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HEPG2 6H-emetine dihydrochloride hydrate (74)-0.63,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HT29 24H-bibr1532-80.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 HT29 6H-bjm-ctd2-9-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 LOVO 6H-mk-2206-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,CTNNAL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 MCF7 6H-BRD-K92317137-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 SKM1 6H-sirolimus-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 SKM1 6H-mk-0591-80.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 SKMEL28 6H-BRD-K05649647-20.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,TPM1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 SW480 6H-ku 0060648 trihydrochloride-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 THP1 6H-ct-200783-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 U937 6H-azd8055-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,DYNC1LI2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 VCAP 24H-gemcitabine-0.08,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 VCAP 6H-importazole-60.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,ITGA8,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 VCAP 6H-su11652-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,CASQ2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC006 WSUDLCL2 6H-px12-30.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC007 A375 6H-geldanamycin-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,TPM1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC007 A375 6H-BRD-K95196255-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,PMP22,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC007 HA1E 6H-BRD-A58924247-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC008 A375 24H-BRD-K14749055-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,DYNC1LI2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC010 MCF7 6H-wortmannin-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,DYNC1LI2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC011 A549 6H-nisoldipine-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,ITGA8,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC011 PC3 24H-nelfinavir-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SNCA,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC011 VCAP 24H-cerivastatin na-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,CASQ2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC012 HT29 6H-k784-3131-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,FN1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC012 NEU 24H-BRD-K72238567-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,ITGA6,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC014 A549 24H-vorinostat-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,ALDH1B1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC014 ASC 24H-s1142-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC014 HEPG2 6H-p8624-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC015 A375 6H-mitomycin c-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,TGFB2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC015 MCF7 24H-podofilox-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SH3BP5,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC018 MCF7 6H-palda-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,PSMF1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC019 A549 24H-BRD-K02920722-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,NR4A2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPC020 MCF7 24H-BRD-K06009608-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,ITGA8,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPD001 MCF7 24H-ivermectin-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,PRX,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,CPD001 MCF7 24H-dequalinium dichloride-10.0,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,CTNNAL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP005 HS578T 24H-YM-201636-10,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,SOX4,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP005 SKBR3 24H-withaferin-a-1.11,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,CTNNAL1,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP006 MCF10A 3H-geldanamycin-0.37,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,TNFAIP6,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
LINCS_L1000_Chem_Pert_up,LJP007 HT29 24H-sutent-10,1/107,0.6408754858922636,0.7050823146835971,0,0,0.983528002395927,0.4375913680403049,WFDC2,LINCS_L1000_Chem_Pert_up,Myofibroblasts_UP→UPmatch,same
