group,names,scores,logfoldchanges,pvals,pvals_adj
7,ENSG00000130222,-0.6730014,-0.5483151,0.5009463891636365,0.999709677554118
7,ENSG00000135094,-0.6737206,-4.287636,0.5004889599906004,0.999709677554118
7,ENSG00000159251,-0.67591584,-1.8144969,0.4990940692024324,0.999709677554118
7,ENSG00000169900,-0.679259,-6.6167145,0.496973773064165,0.999709677554118
7,ENSG00000167851,-0.68190855,-5.637372,0.4952967616104851,0.999709677554118
7,ENSG00000172575,-0.68629205,-2.5484595,0.49252896282439085,0.999709677554118
7,ENSG00000247809,-0.6876626,-1.0980191,0.49166529412413595,0.999709677554118
7,ENSG00000100448,-0.69294363,-3.525665,0.48834491858798734,0.999709677554118
7,ENSG00000086730,-0.6949675,-2.5834978,0.4870756570872633,0.999709677554118
7,ENSG00000153283,-0.6964476,-3.3893595,0.486148558083754,0.999709677554118
7,ENSG00000131127,-0.701297,-0.70788056,0.4831177073111098,0.999709677554118
7,ENSG00000038945,-0.70391387,-5.3172264,0.4814864071248047,0.999709677554118
7,ENSG00000196611,-0.7050834,-3.1366396,0.4807583519798172,0.999709677554118
7,ENSG00000112486,-0.7057598,-3.5247726,0.48033749902575085,0.999709677554118
7,ENSG00000140678,-0.712232,-3.9108346,0.47632111194209126,0.999709677554118
7,ENSG00000188404,-0.7125115,-5.260691,0.4761481221885473,0.999709677554118
7,ENSG00000015413,-0.7265042,-3.0360584,0.46752974500506483,0.999709677554118
7,ENSG00000172215,-0.7293342,-24.08122,0.465797263915819,0.999709677554118
7,ENSG00000164708,-0.73063534,-2.2867055,0.4650019086585938,0.999709677554118
7,ENSG00000010671,-0.73131084,-7.0213594,0.46458932231548866,0.999709677554118
7,ENSG00000156113,-0.73414636,-1.6939685,0.4628595432677375,0.999709677554118
7,ENSG00000066294,-0.73533195,-3.1154673,0.4621373642436494,0.999709677554118
7,ENSG00000125726,-0.7398144,-4.635337,0.4594126128957061,0.999709677554118
7,ENSG00000138378,-0.74146384,-2.890106,0.4584122322320584,0.999709677554118
7,ENSG00000069482,-0.7477888,-2.4362187,0.4545875647962708,0.999709677554118
7,ENSG00000169282,-0.751247,-1.4063413,0.4525040088049539,0.999709677554118
7,ENSG00000049249,-0.75484544,-3.1626086,0.45034171145477553,0.999709677554118
7,ENSG00000273319,-0.7601416,-0.662359,0.4471699412353899,0.999709677554118
7,ENSG00000230910,-0.7601728,-3.8654828,0.4471513178936961,0.999709677554118
7,ENSG00000163106,-0.762263,-3.6244774,0.4459030597788831,0.999709677554118
7,ENSG00000149294,-0.7624434,-4.253936,0.4457954047427908,0.999709677554118
7,ENSG00000172236,-0.7631043,-3.3334622,0.44540119591971594,0.999709677554118
7,ENSG00000197471,-0.76465374,-6.973554,0.4444777579542829,0.999709677554118
7,ENSG00000143434,-0.7769086,-1.9439527,0.4372127189610615,0.999709677554118
7,ENSG00000176194,-0.7799793,-2.6007419,0.43540305719719485,0.999709677554118
7,ENSG00000078589,-0.7806497,-6.135324,0.43500852819274816,0.999709677554118
7,ENSG00000108405,-0.7859298,-3.0172045,0.43190861082376386,0.999709677554118
7,ENSG00000137285,-0.7890483,-1.4699107,0.43008378128357727,0.999709677554118
7,ENSG00000268621,-0.78941566,-3.5726073,0.42986909652518124,0.999709677554118
7,ENSG00000163216,-0.7913325,-3.7626646,0.42874998659236196,0.999709677554118
7,ENSG00000121769,-0.7944515,-1.0929255,0.42693263845023977,0.999709677554118
7,ENSG00000168546,-0.79600096,-23.719267,0.4260314928489254,0.999709677554118
7,ENSG00000135406,-0.80243343,-3.1301727,0.4223022948581926,0.999709677554118
7,ENSG00000165168,-0.8027083,-6.193336,0.4221433448682054,0.999709677554118
7,ENSG00000198821,-0.80331796,-3.3472557,0.42179099040100676,0.999709677554118
7,ENSG00000076344,-0.8053795,-1.738223,0.4206007122998684,0.999709677554118
7,ENSG00000206172,-0.809073,-0.18036589,0.4184731906050462,0.999709677554118
7,ENSG00000163661,-0.81003636,-2.8665614,0.4179192662292962,0.999709677554118
7,ENSG00000178562,-0.82000095,-23.916206,0.4122155589918949,0.999709677554118
7,ENSG00000183918,-0.8206719,-6.364201,0.41183318030221683,0.999709677554118
7,ENSG00000105717,-0.82357174,-2.9746249,0.4101829239683694,0.999709677554118
7,ENSG00000197629,-0.82596904,-5.736318,0.4088216460143955,0.999709677554118
7,ENSG00000135074,-0.832001,-23.500463,0.4054083937913723,0.999709677554118
7,ENSG00000184058,-0.83257294,-1.6644516,0.4050856439135202,0.999709677554118
7,ENSG00000158825,-0.83408564,-2.7176237,0.40423271406989325,0.999709677554118
7,ENSG00000181847,-0.8342852,-4.051928,0.4041202982766229,0.999709677554118
7,ENSG00000139193,-0.8394723,-5.918916,0.401204341090141,0.999709677554118
7,ENSG00000092758,-0.84461814,-1.4897826,0.39832407009978943,0.999709677554118
7,ENSG00000125503,-0.8453504,-0.8019303,0.3979152249815966,0.999709677554118
7,ENSG00000182472,-0.84858346,-1.555105,0.3961131023953012,0.999709677554118
7,ENSG00000143631,-0.8514125,-2.386708,0.3945402602802829,0.999709677554118
7,ENSG00000006606,-0.8579299,-6.137591,0.3909311773439431,0.999709677554118
