ensembl_id_stripped	gene_symbol	source_map	present_in_hvg	present_in_raw	duplicated_symbol_in_raw	notes
ENSG00000111057	KRT18	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171345	KRT19	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000172867	KRT2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000108244	KRT23	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000204897	KRT25	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171446	KRT27	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000173908	KRT28	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186442	KRT3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000094796	KRT31	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000108759	KRT32	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000131738	KRT33B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000197079	KRT35	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000126337	KRT36	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000171360	KRT38	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000196859	KRT39	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170477	KRT4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186081	KRT5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000205420	KRT6A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000185479	KRT6B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170465	KRT6C	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000135480	KRT7	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000139648	KRT71	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170484	KRT74	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170454	KRT75	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000189182	KRT77	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170423	KRT78	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000185640	KRT79	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170421	KRT8	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000167767	KRT80	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000205426	KRT81	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000161850	KRT82	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170523	KRT83	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000135443	KRT85	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000170442	KRT86	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000188581	KRTAP1-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000182591	KRTAP11-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000198390	KRTAP13-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000182816	KRTAP13-2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186971	KRTAP13-4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000184351	KRTAP19-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000244025	KRTAP19-3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186977	KRTAP19-5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000214518	KRTAP2-2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000212724	KRTAP2-3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000212901	KRTAP3-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000212900	KRTAP3-2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000212899	KRTAP3-3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000274749	KRTAP7-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000183640	KRTAP8-1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000157992	KRTCAP3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000188508	KRTDAP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000115919	KYNU	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000198910	L1CAM	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000264707	L3MBTL4-AS1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000135413	LACRT	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000159166	LAD1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000167618	LAIR2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000112769	LAMA4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130702	LAMA5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000196878	LAMB3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000078081	LAMP3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000125869	LAMP5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000002549	LAP3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000104341	LAPTM4B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162511	LAPTM5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000165905	LARGE2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000213658	LAT	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000204381	LAYN	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000213626	LBH	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000283071	LBHD2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000129988	LBP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186844	LCE1A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000196734	LCE1B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000197084	LCE1C	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000172155	LCE1D	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186226	LCE1E	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000240386	LCE1F	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187173	LCE2A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000159455	LCE2B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187180	LCE2C	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187223	LCE2D	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000163202	LCE3D	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000185966	LCE3E	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187170	LCE4A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186207	LCE5A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000235942	LCE6A	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000182866	LCK	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000148346	LCN2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267206	LCN6	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000136167	LCP1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000169744	LDB2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000166816	LDHD	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000130164	LDLR	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000143768	LEFTY2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186007	LEMD1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000174697	LEP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000116678	LEPR	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000168924	LETM1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000100097	LGALS1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000133317	LGALS12	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000100079	LGALS2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000108679	LGALS3BP	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000205076	LGALS7	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000178934	LGALS7B	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000168961	LGALS9	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000119862	LGALSL	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000168481	LGI3	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000153902	LGI4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000139292	LGR5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000106689	LHX2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000106852	LHX6	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000162624	LHX8	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000128342	LIF	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000113594	LIFR	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000239998	LILRA2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000239961	LILRA4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187116	LILRA5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000104972	LILRB1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000131042	LILRB2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000186818	LILRB4	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000105609	LILRB5	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000064042	LIMCH1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000182541	LIMK2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000169756	LIMS1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000072163	LIMS2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000185433	LINC00158	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000176075	LINC00302	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000227456	LINC00310	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000233532	LINC00460	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000233610	LINC00462	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000183674	LINC00518	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000258791	LINC00520	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000229228	LINC00582	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000258279	LINC00592	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000230417	LINC00595	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000240423	LINC00636	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000255494	LINC00681	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000226808	LINC00840	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000232139	LINC00867	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267535	LINC00868	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000224652	LINC00885	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267339	LINC00906	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000246430	LINC00968	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000177133	LINC00982	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000237248	LINC00987	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000242258	LINC00996	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000261455	LINC01003	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236700	LINC01010	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000228495	LINC01013	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000230390	LINC01048	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000235366	LINC01055	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000227676	LINC01068	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000224577	LINC01117	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000233723	LINC01122	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000253807	LINC01170	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000248441	LINC01197	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000231817	LINC01198	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000243550	LINC01214	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000259687	LINC01220	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000270547	LINC01235	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000234840	LINC01239	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000229891	LINC01315	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000226374	LINC01345	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000280560	LINC01374	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000231106	LINC01436	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000264301	LINC01444	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000253686	LINC01484	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000254211	LINC01485	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000255727	LINC01489	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000231107	LINC01508	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267712	LINC01539	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000228459	LINC01546	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236882	LINC01554	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000146521	LINC01558	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000250266	LINC01612	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000223485	LINC01615	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000225595	LINC01623	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000238099	LINC01625	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000234928	LINC01659	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000225331	LINC01678	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000231666	LINC01704	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000232679	LINC01705	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000227421	LINC01724	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000228058	LINC01736	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000228067	LINC01740	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267201	LINC01775	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000235933	LINC01779	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000234184	LINC01781	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000251169	LINC01843	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236914	LINC01852	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000224137	LINC01857	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000261615	LINC01858	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000235576	LINC01871	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267013	LINC01929	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000280721	LINC01943	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000251027	LINC01950	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000258910	LINC01956	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000267790	LINC01987	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000283646	LINC02009	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000241544	LINC02029	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000241151	LINC02066	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000253490	LINC02099	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000261122	LINC02167	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000259517	LINC02169	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000261175	LINC02188	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000236481	LINC02195	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000259289	LINC02206	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000260192	LINC02240	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000250708	LINC02269	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000246548	LINC02288	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000258616	LINC02303	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000258675	LINC02308	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000283554	LINC02341	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000259284	LINC02349	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000249096	LINC02362	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000251301	LINC02384	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000205056	LINC02397	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000257219	LINC02407	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000248703	LINC02415	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000248810	LINC02432	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000256268	LINC02454	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000225546	LINC02476	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000250620	LINC02515	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000261039	LINC02544	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000268307	LINC02560	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000260265	LINC02562	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000187600	LINC02583	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000169783	LINGO1	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000259281	LINGO1-AS2	10x_features / GTF	True	True	False	from raw.gene_symbol
ENSG00000107798	LIPA	10x_features / GTF	True	True	False	from raw.gene_symbol
