Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
Drug_Perturbations_from_GEO_up,pyrazinamide 1046 mouse GSE48027 sample 3326,12/278,1.4834457518759378e-05,0.0002468406338581869,0,0,4.953282081608515,55.07335348343122,SOX2;ACTA2;CNN1;TAGLN;ACTC1;PLN;TPM2;ALDH1A1;ITGA8;MYH11;MYL9;ACTG2,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,Rosiglitazone DB00412 mouse GSE11343 sample 3255,13/326,1.512989208507174e-05,0.0002468406338581869,0,0,4.575025721557372,50.77747007376825,SLC12A2;EGR2;SERPINE2;SEMA3C;FN1;ASPN;DYNC1LI2;NOV;SFRP5;CASQ2;EFHD1;ITGB8;FXYD6,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,methotrexate DB00563 human GSE41831 sample 2601,12/279,1.5374157126115445e-05,0.0002468406338581869,0,0,4.934477969953289,54.68794380097356,PPP1R14A;CD151;TGFB1I1;TPM1;FHL1;S100B;MYL9;LTBP1;SCRG1;CTNNAL1;CES1;SNCA,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,soman 7305 rat GSE13428 sample 2635,16/483,1.597171896134158e-05,0.0002517723698087845,0,0,3.8087080656673806,42.066003559777535,TAGLN;EGR2;ARPP21;TNC;FN1;NEDD9;PLAT;NR4A2;RCAN1;NR4A1;LGALS1;S100A6;VWA1;VIM;FLNC;CRYAB,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,ethanol 702 human GSE44456 sample 3037,12/282,1.7097575150785775e-05,0.00026470710099520123,0,0,4.878901373283396,53.55362151641237,CNN1;MFAP4;TAGLN;DES;PLN;TPM2;ITGA8;LMOD1;NEXN;LPL;MYH11;ACTG2,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,tibolone 444008 human GSE12446 sample 3204,12/287,2.034622719023992e-05,0.0003094768241041756,0,0,4.788968335035751,51.73338145466694,CPM;SH3BGRL;PGRMC1;SPARC;MME;COL4A2;ALDH1A1;FN1;SPARCL1;WFDC1;VIM;WFDC2,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,resveratrol DB02709 human GSE41168 sample 3494,13/336,2.0786688092669696e-05,0.00031072514786801084,0,0,4.431110178237218,47.77267517970757,PPP1R14A;EGR2;SPARC;TNFAIP6;SEMA3B;TNC;LTBP1;ASPN;RERG;CNN1;MFAP4;NOV;PLP1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,PLX4032 DB05238 human GSE50649 sample 2557,11/245,2.3598758516112117e-05,0.000346781756499478,0,0,5.141001766700091,54.773859705623146,SHC4;CPM;FGFBP2;NOV;MPZ;MBP;FBXO32;SCRG1;ARHGAP24;SOX4;CDH7,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,soman 7305 rat GSE13428 sample 2637,15/445,2.424438843018962e-05,0.00035033141281624,0,0,3.86312292358804,41.05466426215966,TAGLN;NUBPL;TNC;FN1;AURKB;KLK6;ACTA2;MFAP4;LGALS1;S100A6;VWA1;VIM;FLNC;MYL9;PDLIM7,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,morphine DB00295 mouse GSE50382 sample 3304,12/294,2.579320904367113e-05,0.0003606889071106914,0,0,4.668419794405929,49.323719302829815,ACTA2;PPP1R14A;NRN1;CSRP1;PLLP;PLP1;NEXN;ITGA7;FILIP1;MYH11;MBP;SERPINB9,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,Methylphenidate DB00422 mouse GSE33619 sample 2499,12/294,2.579320904367113e-05,0.0003606889071106914,0,0,4.668419794405929,49.323719302829815,ACTA2;NR4A1;CNN1;TAGLN;PLN;NOV;TPM2;ITGA8;MYH11;VIM;MYL9;MYLK,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,phorbol ester 12-O-tetradecanoylphorbol-13-acetate (TPA) 27924 mouse GSE40849 sample 3256,12/296,2.75657880295988e-05,0.00037935774955019305,0,0,4.63506884000633,48.66328701999354,MFAP4;TGFB2;SPARC;ACTC1;NOV;SEMA3B;CASQ2;FN1;EFHD1;FBXO32;ASPN;AIF1L,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,Retinoic acid 444795 mouse GSE1588 sample 3632,11/250,2.8418587846443423e-05,0.0003800282745583068,0,0,5.03216381103761,52.67904142474296,CD151;INPP5A;CSRP1;TGFB1I1;TPM1;STMN1;PMP22;OTUD7B;PLAT;LPP;SOX4,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
